stop_id,stop_name                                                       ,stop_lat  ,stop_lon
58790  ,Auburn Way S & Dogwood St SE                                    ,47.2882957,-122.192497
5880   ,Phinney Ave N & N 65th St                                       ,47.6756935,-122.354462
58810  ,Auburn Way S & Hemlock St SE                                    ,47.2881851,-122.18631
58811  ,Auburn Way S & Noble Ct SE                                      ,47.2881851,-122.180878
58812  ,Auburn Way S & Poplar St SE                                     ,47.2879524,-122.177666
58820  ,Auburn Way S & Poplar St SE                                     ,47.2857246,-122.17411
58830  ,Auburn Way S & 32nd St SE                                       ,47.279335 ,-122.164253
58840  ,Auburn Way S & Academy Dr SE                                    ,47.2749557,-122.155182
58845  ,Auburn-Enumclaw Rd & SE 368th Pl                                ,47.2716446,-122.149551
58855  ,Auburn-Enumclaw Rd & 151st Ave SE                               ,47.2629814,-122.139786
58856  ,Auburn-Enumclaw Rd S & 151st Ave SE                             ,47.2631035,-122.140358
58858  ,Auburn-Enumclaw Rd & 156th Ave SE                               ,47.2613182,-122.13192
58860  ,Auburn-Enumclaw Rd & SE 380th Pl                                ,47.2607651,-122.128471
58862  ,Auburn-Enumclaw Rd & SE 368th Pl                                ,47.2719231,-122.149597
58864  ,Auburn-Enumclaw Rd & SE 388th St                                ,47.2534676,-122.120552
58865  ,Auburn-Enumclaw Rd & SE 388th St                                ,47.253624 ,-122.120895
58870  ,Auburn-Enumclaw Rd & SE 392nd St                                ,47.2504768,-122.118301
58872  ,Auburn-Enumclaw Rd & SE 392nd St                                ,47.2499237,-122.118118
58880  ,Auburn-Enumclaw Rd & SE 400th St                                ,47.2424088,-122.111671
58882  ,Auburn-Enumclaw Rd & SE 400th St                                ,47.2425919,-122.112038
58886  ,Auburn-Enumclaw Rd & SE 408th St                                ,47.2358627,-122.107368
58888  ,Auburn-Enumclaw Rd & SE 408th St                                ,47.235775 ,-122.107086
58900  ,Auburn-Enumclaw Rd & SE 416th St                                ,47.2277069,-122.102287
58902  ,Auburn-Enumclaw Rd & SE 416th St                                ,47.2284508,-122.102531
58910  ,Auburn-Enumclaw Rd & 188th Ave SE                               ,47.2178497,-122.090324
58912  ,Auburn-Enumclaw Rd & 188th Ave SE                               ,47.2182236,-122.090553
58920  ,Auburn-Enumclaw Rd & 196th Ave SE                               ,47.2107391,-122.080353
58960  ,SE 436th St & 228th Ave SE                                      ,47.2101173,-122.037865
58962  ,SE 436th St & 236th Ave SE                                      ,47.210228 ,-122.027344
58964  ,SE 436th St & 228th Ave SE                                      ,47.2102394,-122.038795
58965  ,SE 436th St & 236th Ave SE                                      ,47.2100868,-122.026375
58980  ,Griffin Ave & Farrelly St                                       ,47.2064972,-122.008537
58990  ,Griffin Ave & Florence St                                       ,47.2065086,-122.00251
590    ,3rd Ave & Pine St                                               ,47.6111374,-122.338951
5900   ,Phinney Ave N & N 61st St                                       ,47.6727791,-122.354485
59010  ,Griffin Ave & Pioneer St                                        ,47.2065201,-121.997635
59020  ,Griffin Ave & Montgomery Ave                                    ,47.2059479,-121.994629
59029  ,Griffin Ave & Wells St                                          ,47.2039909,-121.990753
59031  ,Griffin Ave & 1st St                                            ,47.2024269,-121.987488
59032  ,Wells St & Griffin Ave                                          ,47.2041664,-121.990585
59033  ,Griffin Ave & Roosevelt Ave E                                   ,47.1998711,-121.982155
59034  ,Semanski St & Christianson Ave                                  ,47.1965294,-122.005409
59035  ,Semanski St & Warner Ave                                        ,47.1924629,-122.005424
59036  ,Roosevelt Ave & Semanski St                                     ,47.199276 ,-122.00515
59037  ,Roosevelt Ave & Melody Ln                                       ,47.1992836,-122.001854
59038  ,Roosevelt Ave & Myrtine St                                      ,47.1992989,-121.996681
59041  ,Cole St & Stevenson Ave                                         ,47.2022247,-121.990982
59047  ,124th Ave SE & SE 316th St                                      ,47.3191032,-122.176331
59050  ,SE 320th St & 104th Ave SE                                      ,47.3155251,-122.204628
59053  ,124th Ave SE & SE 312th St                                      ,47.3228416,-122.1763
59057  ,124th Ave SE & SE 310th St                                      ,47.3253441,-122.1763
59059  ,124th Ave SE & SE 304th St                                      ,47.3306313,-122.176262
59060  ,112th Ave SE & SE 312th St                                      ,47.3227921,-122.192215
59061  ,124th Ave SE & SE 300th Way                                     ,47.3335762,-122.176231
59062  ,124th Ave SE & SE 282nd St                                      ,47.3491859,-122.176231
59063  ,SE 277th Pl & 124th Ave SE                                      ,47.3528137,-122.175766
59064  ,124th Ave SE & SE 300th Way                                     ,47.3335876,-122.176437
59065  ,124th Ave SE & SE 296th Way                                     ,47.3370209,-122.176132
59066  ,124th Ave SE & SE 296th Way                                     ,47.336998 ,-122.176338
59067  ,SE 276th Pl & 127th Ave SE                                      ,47.3539047,-122.171043
59069  ,124th Ave SE & SE 288th Pl                                      ,47.3414955,-122.17627
59070  ,112th Ave SE & SE 320th St                                      ,47.3156509,-122.192299
59073  ,SE 278th Pl & 132nd Ave SE                                      ,47.3518066,-122.16571
59077  ,132nd Ave SE & SE 274th St                                      ,47.3561249,-122.165382
59084  ,Lea Hill Rd SE & 106th Pl SE                                    ,47.3201218,-122.201302
59086  ,Lea Hill Rd SE & 107th Pl SE                                    ,47.3221359,-122.197762
59094  ,112th Ave SE & SE 316th Pl                                      ,47.31744  ,-122.192268
59096  ,112th Ave SE & SE 315th St                                      ,47.3196678,-122.192253
5910   ,Phinney Ave N & N 59th St                                       ,47.6715622,-122.354485
59110  ,8th St NE & Pike St NE                                          ,47.3154602,-122.210175
59120  ,M St NE & 6th St NE                                             ,47.3132477,-122.213417
59171  ,E Main St & D St SE                                             ,47.3074913,-122.224617
59173  ,E Main St & H St SE                                             ,47.3077164,-122.219292
59174  ,E Main St & K St SE                                             ,47.3078537,-122.215942
59175  ,M St NE & E Main St                                             ,47.3085098,-122.213303
59176  ,M St NE & 4th St NE                                             ,47.3109436,-122.213417
59177  ,M St NE & 1st St NE                                             ,47.3084679,-122.213509
59178  ,E Main St & K St NE                                             ,47.3079758,-122.216393
59200  ,M St NE & 4th St NE                                             ,47.3114624,-122.213196
59210  ,M St NE & 6th St NE                                             ,47.3138046,-122.213226
59220  ,8th St NE & Henry Rd                                            ,47.3153267,-122.209999
59240  ,SE 320th St & 104th Pl SE                                       ,47.3153954,-122.203964
59250  ,112th Ave SE & Lea Hill Rd SE                                   ,47.3223267,-122.192421
59252  ,112th Ave SE & SE 316th Pl                                      ,47.3195877,-122.192444
59254  ,112th Ave SE & SE 316th Pl                                      ,47.3173065,-122.192474
59260  ,112th Ave SE & SE 320th St                                      ,47.3154373,-122.19249
59270  ,SE 320th St & 116th Ave SE                                      ,47.315258 ,-122.187241
59272  ,SE 320th St & 118th Ave SE                                      ,47.3152542,-122.184494
59282  ,SE 320th St & 122nd Ave SE                                      ,47.3152504,-122.177841
59284  ,Lea Hill Rd SE & 106th Pl SE                                    ,47.3204498,-122.200836
59286  ,Lea Hill Rd SE & 107th Pl SE                                    ,47.3217659,-122.198715
59291  ,Interurban Ave S & S 133rd St                                   ,47.4859314,-122.274643
59292  ,Interurban Ave S & 48th Ave S                                   ,47.4843712,-122.27198
59295  ,Interurban Ave S & 48th Ave S                                   ,47.4846153,-122.272087
5930   ,Phinney Ave N & N 55th St                                       ,47.6684837,-122.354515
59310  ,Andover Park W & Baker Blvd - Bay 2                             ,47.4578781,-122.254478
59312  ,Andover Park W & Baker Blvd - Bay 1                             ,47.4571991,-122.254478
59314  ,Andover Park W & Baker Blvd - Bay 3                             ,47.4587135,-122.254272
59316  ,Andover Park W & Baker Blvd - Bay 4                             ,47.4590569,-122.254272
59320  ,Andover Park W & Strander Blvd                                  ,47.4554482,-122.254478
59330  ,Andover Park W & Corporate Dr N                                 ,47.4506035,-122.254509
59340  ,Andover Park W & Minkler Blvd                                   ,47.4483223,-122.254547
59350  ,Andover Park W & Midland Dr                                     ,47.4453621,-122.254601
59353  ,S 180th St & 72nd Ave S                                         ,47.4411469,-122.243469
59354  ,SW 43rd St & Oakesdale Ave SW                                   ,47.4411163,-122.237061
59355  ,Andover Park W & Triland Dr                                     ,47.443161 ,-122.254639
59356  ,SW 43rd St & Oakesdale Ave SW                                   ,47.4410973,-122.232132
59357  ,SW 43rd St & Oakesdale Ave SW                                   ,47.4410858,-122.228043
59358  ,SW 43rd St & Lind Ave SW                                        ,47.4410667,-122.223145
59359  ,SW 43rd St & E Valley Hwy                                       ,47.4410744,-122.21904
59370  ,S Carr Rd & Talbot Rd S                                         ,47.4410782,-122.211723
59380  ,S Carr Rd & Smithers Ave S                                      ,47.442131 ,-122.209236
59390  ,SE Carr Rd & 103rd Ave SE                                       ,47.4427605,-122.20369
5940   ,Phinney Ave N & N 54th St                                       ,47.6675034,-122.35453
59400  ,SE Carr Rd & 106th Pl SE                                        ,47.4450722,-122.198837
59410  ,SE Petrovitsky Rd & 108th Ave SE                                ,47.4451942,-122.196228
59420  ,SE Petrovitsky Rd & 110th Ave SE                                ,47.4451866,-122.193771
59430  ,SE Petrovitsky Rd & 113th Pl SE                                 ,47.4451256,-122.18943
59440  ,116th Ave SE & SE 176th St                                      ,47.4463463,-122.186066
59450  ,116th Ave SE & SE 169th St                                      ,47.4510422,-122.185974
59460  ,SE 168th St & 116th Ave SE                                      ,47.4524002,-122.185394
59480  ,SE 168th St & 120th Ave SE                                      ,47.4523468,-122.180206
59490  ,SE 168th St & 122nd Ave SE                                      ,47.4523315,-122.178032
59500  ,SE 168th St & 124th Ave SE                                      ,47.4523087,-122.176071
59510  ,SE 168th St & 126th Ave SE                                      ,47.4522896,-122.173851
59520  ,128th Ave SE & SE 169th St                                      ,47.4516907,-122.169991
59540  ,128th Ave SE & SE 172nd St                                      ,47.4485168,-122.170097
59550  ,128th Ave SE & SE Petrovitsky Rd                                ,47.4468002,-122.170151
59552  ,SE Petrovitsky Rd & 140th Ave SE                                ,47.4453125,-122.153511
59554  ,161st Ave SE & SE 170th Pl                                      ,47.4501419,-122.124817
59555  ,SE Petrovitsky Rd & 134th Ave SE                                ,47.4467087,-122.162048
59560  ,140th Ave SE & SE Petrovitsky Rd                                ,47.4461632,-122.154045
59561  ,SE Petrovitsky Rd & SE 176th St                                 ,47.4443855,-122.149879
59562  ,SE Petrovitsky Rd & 143rd Ave SE                                ,47.4431076,-122.145279
59563  ,SE 179th St & 152nd Pl SE                                       ,47.4417496,-122.137451
59564  ,SE 179th St & 154th Ave SE                                      ,47.4410133,-122.13562
59565  ,SE 179th St & 156th Pl SE                                       ,47.440239 ,-122.131508
59566  ,SE 179th St & 159th Ave SE                                      ,47.4413757,-122.128448
59567  ,161st Ave SE & SE 179th St                                      ,47.4420547,-122.126045
59568  ,161st Ave SE & SE 176th Pl                                      ,47.444252 ,-122.126587
59569  ,161st Ave SE & SE 173rd St                                      ,47.4471169,-122.125061
59570  ,140th Ave SE & SE 171st Way                                     ,47.4492264,-122.153938
59580  ,SE Fairwood Blvd & 139th Pl SE                                  ,47.4556961,-122.155045
59590  ,SE Fairwood Blvd & 138th Ave SE                                 ,47.4559555,-122.157654
5960   ,Phinney Ave N & N 50th St                                       ,47.6646996,-122.354065
59600  ,SE Fairwood Blvd & 134th Ave SE                                 ,47.456646 ,-122.161873
59602  ,SE Fairwood Blvd & 160th Pl SE                                  ,47.4517632,-122.127396
59603  ,SE Fairwood Blvd & SE 168th St                                  ,47.4514885,-122.130302
59604  ,156th Ave SE & SE Fairwood Blvd                                 ,47.4494934,-122.132149
59605  ,SE Fairwood Blvd & 154th Pl SE                                  ,47.4490242,-122.134499
59606  ,SE Fairwood Blvd & SE 171st Pl                                  ,47.4487839,-122.136795
59610  ,SE 164th St & 131st Ave SE                                      ,47.4564285,-122.165428
59612  ,SE Fairwood Blvd & SE 170th St                                  ,47.4505157,-122.138733
59613  ,SE Fairwood Blvd & 150th Ave SE                                 ,47.4519119,-122.140854
59614  ,SE Fairwood Blvd & 148th Ave SE                                 ,47.4519463,-122.14328
59615  ,SE Fairwood Blvd & 145th Ave SE                                 ,47.4535408,-122.147705
59616  ,SE Fairwood Blvd & 141st Ave SE                                 ,47.4558105,-122.15313
59630  ,SE 164th St & 128th Pl SE                                       ,47.4564819,-122.169075
59640  ,SE 164th St & 127th Ave SE                                      ,47.456543 ,-122.172585
59650  ,126th Ave SE & SE 164th St                                      ,47.4566994,-122.17366
59660  ,126th Ave SE & SE 161st St                                      ,47.4588966,-122.1745
59662  ,123rd Ave SE & SE 160th St                                      ,47.4616051,-122.176834
59666  ,Kirkland Ave SE & SE 19th Ct                                    ,47.4635315,-122.176941
59669  ,Lake Youngs Way SE & Kirkland Ave SE                            ,47.4644165,-122.177307
59673  ,Lake Youngs Way SE & Jefferson Ct SE                            ,47.4663353,-122.179459
59675  ,Lake Youngs Way SE & SE 16th St                                 ,47.4672432,-122.182198
59677  ,Lake Youngs Way SE & Royal Hills Dr SE                          ,47.468441 ,-122.183372
59710  ,116th Ave SE & SE 20th Pl                                       ,47.4619522,-122.185783
59712  ,116th Ave SE & SE 168th St                                      ,47.453022 ,-122.185928
59716  ,116th Ave SE & SE 164th St                                      ,47.4563599,-122.18586
59718  ,116th Ave SE & SE 160th St                                      ,47.460556 ,-122.185768
59720  ,Edmonds Ave SE & Edmonds Way SE                                 ,47.4656258,-122.185806
59724  ,Puget Dr SE & Royal Hills Dr SE                                 ,47.4666328,-122.186897
59730  ,SE Royal Hills Dr & Lake Youngs Way SE                          ,47.4686852,-122.18335
59740  ,SE Royal Hills Dr & Gem Dr SE                                   ,47.4681358,-122.177116
59750  ,SE Royal Hills Dr & Harader Dr SE                               ,47.4692574,-122.179825
59760  ,Royal Hills Dr SE & Lake Youngs Way SE                          ,47.468586 ,-122.183884
59772  ,Puget Dr SE & SE 16th Pl                                        ,47.4650726,-122.189919
59773  ,W James St & Lincoln Ave N                                      ,47.3867722,-122.242508
59785  ,S Puget Dr & Rolling Hills Ave SE                               ,47.4614754,-122.196724
5980   ,Phinney Ave N & N 46th St                                       ,47.661869 ,-122.354088
59800  ,S Puget Dr & Grant Ave S                                        ,47.4617767,-122.199677
59810  ,S Puget Dr & Benson Rd S                                        ,47.4626808,-122.204742
59828  ,S 21st St & Smithers Ave S                                      ,47.4609528,-122.209389
59830  ,Talbot Rd S & S Renton Village Pl                               ,47.4687729,-122.207855
59831  ,Strander Blvd & Andover Park W                                  ,47.4557686,-122.253685
59833  ,Strander Blvd & Andover Park E                                  ,47.4557266,-122.249313
59841  ,Sr 515 & South Grady Way                                        ,47.4727097,-122.209496
59842  ,South Renton Park & Ride - Bay 1                                ,47.47258  ,-122.213837
59860  ,Rainier Ave S & S 7th St                                        ,47.4744148,-122.21508
59868  ,SW 16th St & Lind Ave SW                                        ,47.465992 ,-122.225029
59870  ,Rainier Ave S & S 4th Pl                                        ,47.4772758,-122.215515
59872  ,Oakesdale Ave SW & Boeing Cag                                   ,47.4621506,-122.232796
59873  ,Oakesdale Ave SW & Boeing Cag                                   ,47.4611168,-122.233055
59881  ,Tukwila Station Acs & S Longacres Way - Bay 1                   ,47.4609413,-122.240692
59882  ,Tukwila Station Acs & S Longacres Way - Bay 2                   ,47.4606743,-122.240967
59891  ,Rainier Ave S & S 3rd Pl                                        ,47.4777985,-122.216187
5990   ,Phinney Ave N & N 44th St                                       ,47.659996 ,-122.354485
59902  ,S 7th St & Rainier Ave S                                        ,47.4737167,-122.21492
59904  ,South Renton Park & Ride - Bay 3                                ,47.4721794,-122.212746
59934  ,Sr 515 & S 15th St                                              ,47.4662895,-122.207909
59936  ,S 21st St & Smithers Ave S                                      ,47.4610863,-122.209587
59938  ,Talbot Rd S & S Renton Village Pl                               ,47.470768 ,-122.207977
59944  ,Talbot Rd S & S 23rd St                                         ,47.4590683,-122.212296
59945  ,Talbot Rd S & S 26th St                                         ,47.4566765,-122.212921
59946  ,Talbot Rd S & S 27th Pl                                         ,47.4552078,-122.21273
59947  ,Talbot Rd S & S 36th St                                         ,47.4467812,-122.211105
59948  ,Talbot Rd S & S 177th St                                        ,47.4438553,-122.211639
59949  ,Talbot Rd S & S Carr Rd                                         ,47.4421959,-122.212471
59950  ,S Puget Dr & Talbot Rd S                                        ,47.4664192,-122.207268
59951  ,Talbot Rd S & S 32nd St                                         ,47.4528236,-122.212471
59960  ,S Puget Dr & Benson Rd S                                        ,47.4618225,-122.203949
59971  ,S Puget Dr & Grant Ave S                                        ,47.4613266,-122.198059
59974  ,Puget Dr SE & Jones Pl SE                                       ,47.4613571,-122.195969
59976  ,Puget Dr SE & SE 19th St                                        ,47.4643745,-122.190491
60     ,1st Ave & Union St                                              ,47.6073303,-122.33876
600    ,3rd Ave & Virginia St                                           ,47.6128082,-122.341438
6000   ,N 43rd St & Phinney Ave N                                       ,47.6588936,-122.353943
60001  ,Royal Hills Dr SE & Edmonds Ave SE                              ,47.4664879,-122.185753
60002  ,Lake Youngs Way SE & Royal Hills Dr SE                          ,47.4684029,-122.183571
60004  ,Lake Youngs Way SE & Lake Youngs Ct SE                          ,47.4672546,-122.182487
60006  ,Lake Youngs Way SE & Index Ct SE                                ,47.4663467,-122.180496
60008  ,Lake Youngs Way SE & Kirkland Ct SE                             ,47.46595  ,-122.17765
60010  ,Edmonds Ave SE & SE 16th St                                     ,47.4651337,-122.186012
60012  ,Lake Youngs Way SE & Kirkland Ave SE                            ,47.4645615,-122.177368
60014  ,Kirkland Ave SE & SE 19th Ct                                    ,47.4631844,-122.176971
60016  ,123rd Ave SE & SE 158th St                                      ,47.4619141,-122.176971
60018  ,126th Ave SE & SE 160th St                                      ,47.4598312,-122.176476
60020  ,116th Ave SE & SE 20th Pl                                       ,47.461731 ,-122.185974
60022  ,116th Ave SE & SE 160th St                                      ,47.4592857,-122.185997
60026  ,116th Ave SE & SE 164th St                                      ,47.4564018,-122.186066
60070  ,126th Ave SE & SE 161st St                                      ,47.4588547,-122.174698
60080  ,126th Ave SE & SE 164th St                                      ,47.4566994,-122.173866
60090  ,SE 164th St & 127th Ave SE                                      ,47.4564018,-122.172554
60100  ,SE 164th St & 128th Ave SE                                      ,47.4563484,-122.169334
60120  ,SE 164th St & 131st Ave SE                                      ,47.4562988,-122.165962
60130  ,SE Fairwood Blvd & 134th Ave SE                                 ,47.4564438,-122.161545
60136  ,140th Way SE & SE 158th St                                      ,47.4614677,-122.146545
60137  ,140th Way SE & SE 158th St                                      ,47.4614449,-122.146736
60140  ,SE Fairwood Blvd & 138th Ave SE                                 ,47.455761 ,-122.157379
60142  ,SE 176th St & SE 171st Way                                      ,47.445034 ,-122.147873
60144  ,155th Ave SE & SE 175th Pl                                      ,47.4456177,-122.135712
60146  ,SE 176th St & 147th Ave SE                                      ,47.4450264,-122.143913
60147  ,155th Ave SE & SE 175th Ct                                      ,47.4466286,-122.134132
60148  ,SE 176th St & 151st Ave SE                                      ,47.445015 ,-122.140564
60150  ,SE Fairwood Blvd & 140th Ave SE                                 ,47.4556999,-122.154167
60151  ,SE Fairwood Blvd & 141st Ave SE                                 ,47.4556618,-122.152748
60152  ,SE Fairwood Blvd & 145th Ave SE                                 ,47.453373 ,-122.147774
60153  ,SE Fairwood Blvd & 148th Ave SE                                 ,47.4518127,-122.143517
60154  ,SE Fairwood Blvd & 150th Ave SE                                 ,47.4517746,-122.140785
60155  ,SE Fairwood Blvd & SE 170th St                                  ,47.4506912,-122.139076
60156  ,SE Fairwood Blvd & SE 171st Pl                                  ,47.4485092,-122.136887
60157  ,SE Fairwood Blvd & 154th Pl SE                                  ,47.4486198,-122.134499
60158  ,156th Ave SE & SE Fairwood Blvd                                 ,47.4496727,-122.131927
60159  ,SE 176th St & SE Petrovitsky Rd                                 ,47.4447212,-122.150497
60161  ,SE 177th St & 140th Ave SE                                      ,47.4439125,-122.152679
60162  ,SE Fairwood Blvd & SE 168th St                                  ,47.4510956,-122.130554
60163  ,SE Fairwood Blvd & 160th Pl SE                                  ,47.4516296,-122.127434
60164  ,161st Ave SE & SE 174th St                                      ,47.4467392,-122.125526
60165  ,161st Ave SE & SE 176th Pl                                      ,47.4443779,-122.126778
60166  ,SE 179th St & 160th Ave SE                                      ,47.4415436,-122.127098
60167  ,SE 179th St & 159th Ave SE                                      ,47.4414139,-122.12883
60168  ,SE 179th St & 156th Pl SE                                       ,47.4403877,-122.131493
60172  ,SE 179th St & 154th Ave SE                                      ,47.441143 ,-122.135551
60173  ,SE 179th St & 152nd Pl SE                                       ,47.442276 ,-122.138145
60174  ,SE Petrovitsky Rd & SE 176th St                                 ,47.4434052,-122.145798
60175  ,SE Petrovitsky Rd & SE 176th St                                 ,47.4446106,-122.150116
60177  ,SE Petrovitsky Rd & 134th Ave SE                                ,47.4468613,-122.161957
60180  ,128th Ave SE & SE Petrovitsky Rd                                ,47.4467278,-122.16996
60185  ,SE Petrovitsky Rd & 140th Ave SE                                ,47.4457207,-122.154678
60190  ,128th Ave SE & SE 172nd St                                      ,47.4487839,-122.169891
6020   ,N 43rd St & Fremont Ave N                                       ,47.6588821,-122.350266
60202  ,128th Ave SE & SE 169th Pl                                      ,47.451416 ,-122.1698
60220  ,SE 168th St & 127th Ave SE                                      ,47.4524193,-122.173325
60230  ,SE 168th St & 125th Ave SE                                      ,47.452446 ,-122.175682
60240  ,SE 168th St & 122nd Ave SE                                      ,47.4524689,-122.178551
60250  ,SE 168th St & 120th Ave SE                                      ,47.4524918,-122.180573
60260  ,SE 168th St & 117th Ave SE                                      ,47.4525261,-122.184219
60270  ,116th Ave SE & SE 168th St                                      ,47.451683 ,-122.186165
60280  ,116th Ave SE & SE 169th St                                      ,47.4502525,-122.186188
60290  ,116th Ave SE & SE 176th St                                      ,47.4456177,-122.186256
6030   ,Fremont Ave N & N 41st St                                       ,47.6564255,-122.350044
60300  ,SE Petrovitsky Rd & 113th Pl SE                                 ,47.4452591,-122.189552
60310  ,SE Petrovitsky Rd & 110th Ave SE                                ,47.4453278,-122.194183
60320  ,SE Carr Rd & 108th Ave SE                                       ,47.4452934,-122.198212
60340  ,SE Carr Rd & 103rd Ave SE                                       ,47.4429665,-122.203674
60350  ,SE Carr Rd & 98th Ave S                                         ,47.4422989,-122.209114
60359  ,Talbot Rd S & S 32nd St                                         ,47.4510269,-122.211533
60360  ,S 43rd St & Talbot Rd S                                         ,47.4411812,-122.213249
60361  ,Talbot Rd S & S Carr Rd                                         ,47.4420204,-122.212349
60362  ,Talbot Rd S & S 177th St                                        ,47.4443169,-122.211342
60363  ,Talbot Rd S & S 37th St                                         ,47.446846 ,-122.210884
60364  ,Talbot Rd S & S 27th Pl                                         ,47.4556274,-122.212585
60366  ,Talbot Rd S & S 23rd St                                         ,47.4591064,-122.212051
60367  ,Talbot Rd S & S 26th St                                         ,47.4571724,-122.212708
60370  ,SW 43rd St & E Valley Hwy                                       ,47.441185 ,-122.220695
60372  ,SW 43rd St & Oakesdale Ave SW                                   ,47.4412193,-122.22776
60373  ,Lind Ave SW & SW 43rd St                                        ,47.4415092,-122.223854
60374  ,SW 43rd St & Lind Ave SW                                        ,47.4412117,-122.224648
60375  ,SW 43rd St & Oakesdale Ave SW                                   ,47.4412422,-122.234001
60376  ,SW 43rd St & Oakesdale Ave SW                                   ,47.4412498,-122.238007
60378  ,S 180th St & 72nd Ave S                                         ,47.441288 ,-122.243538
60380  ,Andover Park W & S 180th St                                     ,47.4417343,-122.254478
60390  ,Andover Park W & Triland Dr                                     ,47.4432678,-122.25444
6040   ,Fremont Ave N & N 39th St                                       ,47.6550369,-122.350021
60400  ,Andover Park W & Midland Dr                                     ,47.4457207,-122.254395
60410  ,Andover Park W & Minkler Blvd                                   ,47.4488373,-122.254326
60420  ,Andover Park W & Corporate Dr N                                 ,47.4507675,-122.254303
60435  ,Baker Blvd & Andover Park W                                     ,47.4581604,-122.253723
60442  ,Andover Park E & Evans Black Dr                                 ,47.4594841,-122.249901
60450  ,132nd Ave SE & SE 256th St                                      ,47.3718758,-122.16552
60453  ,Lake Meridian Park And Ride                                     ,47.3609352,-122.166191
60454  ,132nd Ave SE & SE 260th St                                      ,47.3688393,-122.165535
60455  ,132nd Ave SE & SE 263rd Pl                                      ,47.3653374,-122.16555
60456  ,132nd Ave SE & SE 266th St                                      ,47.3634415,-122.16555
60457  ,132nd Ave SE & SE 268th St                                      ,47.3611031,-122.165565
60459  ,Kent Kangley Rd & 132nd Ave SE                                  ,47.3581352,-122.165916
60461  ,Kent Kangley Rd & 127th Ave SE                                  ,47.3607063,-122.171463
60463  ,Kent Kangley Rd & 124th Ave SE                                  ,47.3628578,-122.175072
60465  ,Kent Kangley Rd & 116th Ave SE                                  ,47.3672066,-122.187172
60467  ,Kent Kangley Rd & 111th Ave SE                                  ,47.369503 ,-122.193687
60469  ,Kent Kangley Rd & 108th Ave SE                                  ,47.3707924,-122.197334
60471  ,Kent Kangley Rd & 108th Ave SE                                  ,47.3704643,-122.196869
60473  ,Kent Kangley Rd & 111th Ave SE                                  ,47.3691216,-122.193047
60475  ,Kent Kangley Rd & 127th Ave SE                                  ,47.3605156,-122.171516
60477  ,Kent Kangley Rd & 124th Ave SE                                  ,47.3629379,-122.175743
60479  ,Kent Kangley Rd & 116th Ave SE                                  ,47.367012 ,-122.18708
60480  ,Kent Kangley Rd & 132nd Ave SE                                  ,47.3579941,-122.165932
60482  ,132nd Ave SE & SE Kent-Kangley Rd                               ,47.3585052,-122.165375
60484  ,132nd Ave SE & SE 266th St                                      ,47.363327 ,-122.165359
60485  ,SE 272nd St & 144th Ave SE                                      ,47.3579407,-122.148354
60486  ,132nd Ave SE & SE 260th St                                      ,47.3689194,-122.165329
60487  ,132nd Ave SE & SE 263rd Pl                                      ,47.3660011,-122.165344
60489  ,SE 272nd St & 132nd Ave SE                                      ,47.3579292,-122.162895
60490  ,SE 272nd St & 150th Pl SE                                       ,47.3579407,-122.140945
60491  ,SE 272nd St & 137th Ave SE                                      ,47.357914 ,-122.158516
60494  ,SE 272nd St & 137th Ave SE                                      ,47.3580437,-122.159401
60498  ,SW Campus Dr & 1st Ave S                                        ,47.290638 ,-122.336662
60499  ,SW Campus Dr & 1st St S                                         ,47.2902451,-122.336578
605    ,3rd Ave & Bell St                                               ,47.615036 ,-122.3452
6050   ,Aurora Ave N & N 38th St                                        ,47.6520805,-122.347984
60500  ,1st Ave S & S 348th St                                          ,47.2903671,-122.334526
60505  ,1st Way S & S 344th St                                          ,47.2933197,-122.334641
60510  ,1st Way S & 1st Pl S                                            ,47.2948647,-122.332428
60515  ,1st Way S & S 340th St                                          ,47.297142 ,-122.329445
60520  ,1st Way S & S 336th St                                          ,47.3003998,-122.329102
60526  ,SW Campus Dr & 21st Ave SW                                      ,47.3006172,-122.360085
60527  ,SW Campus Dr & 17th Ave SW                                      ,47.3006058,-122.35453
60528  ,SW Campus Dr & 10th Ave SW                                      ,47.2984085,-122.350685
60529  ,SW Campus Dr & 7th Way SW                                       ,47.2975311,-122.34745
60531  ,SW Campus Dr & 6th Ave SW                                       ,47.2937088,-122.342369
60534  ,S 336th St & 9th Ave S                                          ,47.3006248,-122.322342
60537  ,S 336th St & 13th Pl S                                          ,47.3006172,-122.317291
60557  ,S 324th St & 11th Pl S                                          ,47.3113785,-122.317276
60566  ,S 336th St & Pacific Hwy S                                      ,47.3007469,-122.314133
60567  ,S 336th St & 13th Pl S                                          ,47.3007545,-122.317123
60568  ,1st Way S & S 336th St                                          ,47.2995872,-122.328926
60569  ,S 336th St & 10th Pl S                                          ,47.3007622,-122.320946
60571  ,1st Way S & S 340th St                                          ,47.2966347,-122.330223
60573  ,9th Ave S & S 344th St                                          ,47.2943993,-122.321861
60574  ,1st Way S & 1st Pl S                                            ,47.2947388,-122.333275
60575  ,9th Ave S & S 344th St                                          ,47.2974701,-122.321907
60576  ,9th Ave S & S 344th St                                          ,47.2947617,-122.32196
60577  ,1st Ave S & S 344th St                                          ,47.2925186,-122.334938
